gambar,contrast,correlation,energy,homogeneity,dissimilarity,asm,kondisi
19.7.jpg,24.892790563408937,0.9933153449687311,0.09697103634616108,0.8764608920830361,0.667071700864773,0.009403381890048494,Healty
7.3.jpg,16.11241893721643,0.9954270308075374,0.09690395667409508,0.8904428882423732,0.5496833916699632,0.009390376819094897,Healty
2.7.jpg,22.649596015826802,0.9958649756924398,0.08710287706955348,0.8310192435752161,0.8766368769436219,0.007586911193793747,Healty
5.6.jpg,1.369529068992833,0.9997534647497689,0.11612361436960761,0.8490052239410294,0.41922795283356973,0.01348469381426134,Healty
11.5.jpg,4.808348420986314,0.9980560981832544,0.11007629308076784,0.8735126167529328,0.48616084384821395,0.012116790298403098,Healty
6.8.jpg,4.7638347667034,0.999081784146332,0.2035147913759515,0.8948762549397302,0.41540345227533515,0.041418270308797064,Healty
27.8.jpg,1.8865720060605369,0.9996038126808918,0.14104233098367888,0.8778105532976543,0.38002346547466465,0.019892939129309624,Healty
18.7.jpg,22.626094909169407,0.9930295130042123,0.0915486169166891,0.8758840723661192,0.6383037725501456,0.008381149259358693,Healty
26.6.jpg,1.9527896751911475,0.9997224425655972,0.07899095326835512,0.8202152789097533,0.5239292069764344,0.006239570698243463,Healty
8.4.jpg,6.482648768733908,0.9990199810359948,0.18837257912144528,0.8526047597005655,0.6053973690162782,0.03548422856486517,Healty
17.1.jpg,14.02657231729497,0.9973417475190458,0.1807327833543137,0.8593350784078495,0.7086862392526454,0.03266433897899729,Healty
20.6.jpg,5.609320746527777,0.9986779773717785,0.09197291139229251,0.8052110307701799,0.6787269551917989,0.008459016429974488,Healty
16.4.jpg,2.762710296792328,0.9997005624259968,0.3138609444478449,0.8301619549271797,0.5805395378637567,0.0985086924496932,Healty
10.8.jpg,2.981417657563123,0.9991185097930919,0.1510848724822473,0.8880934399176851,0.3918992471837816,0.022826638692976933,Healty
27.4.jpg,3.010668941605877,0.9995174413095849,0.13176993701366022,0.8890244462951342,0.39324190198413395,0.017363316300583978,Healty
22.4.jpg,1.3788809317129629,0.9997279976580327,0.1265391215860055,0.8842024390879016,0.3416320477843915,0.016012149291757885,Healty
14.4.jpg,3.8235906514044684,0.9991974365576469,0.138836344555491,0.8647299139606024,0.5150898907388837,0.01927553056953101,Healty
4.2.jpg,4.59267364916017,0.9992185979738671,0.15645872804679997,0.790807753778984,0.7260436817247126,0.024479333582022512,Healty
17.4.jpg,5.582855744135438,0.9990400330627707,0.1578551726590904,0.8687519961550219,0.5500629498539089,0.02491825553523125,Healty
6.6.jpg,11.420346085482805,0.9984503731194461,0.1597429790601205,0.811146265550414,0.7724459532076717,0.0255178193590021,Healty
16.6.jpg,5.8423430266203695,0.9985407629356648,0.08870702284038591,0.7766374962811169,0.7489733176256613,0.007868935901204747,Healty
11.3.jpg,22.683923567826277,0.9939752885903076,0.09528760497079088,0.8675074570968959,0.6886063346453482,0.00907972766106949,Healty
26.1.jpg,13.58396060681217,0.995482402588231,0.23214788422476063,0.9216146313884956,0.49476686507936485,0.05389264015003287,Healty
17.6.jpg,7.083797329695768,0.9985035553659798,0.11960087146656018,0.8329727771576062,0.651663773148148,0.014304368455560648,Healty
3.8.jpg,6.50147743668608,0.9979868234574643,0.14553699491387015,0.8998771927326275,0.40390258109893196,0.02118101688855987,Healty
6.1.jpg,20.616513723544973,0.9968442510431463,0.2213622466582617,0.8820834703655133,0.7423972800925924,0.049001244245593094,Healty
10.3.jpg,23.042478499448997,0.9941454072159455,0.08727980347811792,0.8691420143290416,0.6793172290496794,0.007617764095178886,Healty
25.6.jpg,3.0089379497248077,0.9995609663499052,0.1395465971222342,0.8096742978975542,0.589284995006357,0.01947325276839514,Healty
27.3.jpg,17.28950064602352,0.9953697198341882,0.1773926341269331,0.9089088290232411,0.5865124128436292,0.031468146642491944,Healty
3.3.jpg,21.827933106872223,0.9964127761681096,0.0786729561727184,0.8239284463061288,0.891531566330762,0.0061894340329544705,Healty
11.8.jpg,6.25087814788,0.9980717404742615,0.11809011079178801,0.8765189116349463,0.49011960988648373,0.013945274266816765,Healty
26.8.jpg,3.9809151948243753,0.9992129091210168,0.1299764120266493,0.8990614068522657,0.38265920012889487,0.016893867683321306,Healty
1.1.jpg,16.837925243882275,0.9964214669017969,0.10630045104748866,0.8725625678617572,0.6155500785383595,0.011299785892899534,Healty
9.1.jpg,5.23293356647329,0.9987736301076143,0.14400588844582637,0.8856953330819883,0.4633723770463867,0.020737695907071786,Healty
4.8.jpg,4.164950306280216,0.9988778175164398,0.14729503319426246,0.8749407395723969,0.46437988455234336,0.021695826803698883,Healty
21.6.jpg,9.666522507440478,0.997477382597154,0.1039625339939339,0.8202202636887049,0.6859049479166666,0.010808208474439862,Healty
18.3.jpg,20.638142653974104,0.993919186407511,0.09455418713796863,0.8735416037704699,0.6634640906973646,0.008940494305321994,Healty
15.8.jpg,3.9769285428787136,0.9989326037828117,0.14207723545772893,0.8967069060935083,0.40103084904325514,0.02018594083531095,Healty
